Date,Open,Close,Change,
12-Nov-2018,4482.03,4497.771,0.351292027,
09-Nov-2018,4484.64,4482.026,-0.058354701,
08-Nov-2018,4471.95,4484.643,0.283813485,
07-Nov-2018,4466.16,4471.951,0.129663962,
06-Nov-2018,4448.22,4466.160,0.403420248,
05-Nov-2018,4445.88,4448.215,0.052565545,
02-Nov-2018,4459.44,4445.878,-0.304096547,
01-Nov-2018,4451.73,4459.439,0.173078625,
31-Oct-2018,4469.56,4451.734,-0.398742067,
30-Oct-2018,4466.91,4469.556,0.059325179,
29-Oct-2018,4487.77,4466.906,-0.464907961,
26-Oct-2018,4499.30,4487.770,-0.256328591,
25-Oct-2018,4492.92,4499.303,0.141978809,
24-Oct-2018,4483.01,4492.924,0.221235484,
23-Oct-2018,4527.87,4483.006,-0.990841168,
22-Oct-2018,4534.48,4527.870,-0.145771952,
19-Oct-2018,4539.32,4534.480,-0.106513868,
18-Oct-2018,4538.95,4539.315,0.008041507,
17-Oct-2018,4544.28,4538.950,-0.117246348,
16-Oct-2018,4515.97,4544.278,0.626864356,
15-Oct-2018,4513.47,4515.969,0.055345431,
12-Oct-2018,4478.62,4513.471,0.778208814,
11-Oct-2018,4432.51,4478.618,1.040337236,
10-Oct-2018,4407.68,4432.505,0.563221468,
09-Oct-2018,4422.58,4407.680,-0.336884881,
08-Oct-2018,4421.51,4422.579,0.024245127,
05-Oct-2018,4411.25,4421.507,0.232564571,
04-Oct-2018,4393.96,4411.248,0.39356343,
03-Oct-2018,4403.45,4393.955,-0.215626384,
02-Oct-2018,4408.08,4403.450,-0.104966406,
01-Oct-2018,4383.40,4408.077,0.563079531,
28-Sep-2018,4325.41,4383.395,1.340496272,
27-Sep-2018,4328.17,4325.413,-0.063791336,
26-Sep-2018,4325.43,4328.174,0.063392512,
25-Sep-2018,4353.86,4325.432,-0.653029125,
24-Sep-2018,4362.35,4353.864,-0.194436663,
20-Sep-2018,4346.23,4362.346,0.37085031,
19-Sep-2018,4310.10,4346.228,0.838147023,
18-Sep-2018,4308.80,4310.103,0.030170792,
17-Sep-2018,4342.13,4308.803,-0.767457976,
14-Sep-2018,4325.56,4342.127,0.383048846,
13-Sep-2018,4340.39,4325.558,-0.341789326,
12-Sep-2018,4335.30,4340.393,0.117477453,
11-Sep-2018,4339.39,4335.300,-0.09418381,
10-Sep-2018,4347.61,4339.387,-0.189184315,
07-Sep-2018,4339.35,4347.612,0.190304824,
06-Sep-2018,4305.52,4339.354,0.785758199,
05-Sep-2018,4285.55,4305.523,0.466124861,
04-Sep-2018,4279.18,4285.547,0.148790189,
03-Sep-2018,4279.97,4279.180,-0.018504794,
31-Aug-2018,4298.21,4279.972,-0.424362502,
30-Aug-2018,4292.42,4298.212,0.134865553,
29-Aug-2018,4288.35,4292.423,0.095048279,
28-Aug-2018,4315.95,4288.347,-0.639488854,
27-Aug-2018,4311.08,4315.947,0.1128487,
24-Aug-2018,4290.22,4311.082,0.486292192,
23-Aug-2018,4281.26,4290.219,0.209237419,
22-Aug-2018,4290.61,4281.261,-0.217824657,
21-Aug-2018,4292.76,4290.607,-0.050107646,
20-Aug-2018,4310.50,4292.758,-0.411553375,
17-Aug-2018,4299.08,4310.498,0.265638353,
16-Aug-2018,4306.37,4299.078,-0.169423278,
14-Aug-2018,4286.89,4306.374,0.454548848,
13-Aug-2018,4341.99,4286.888,-1.268981229,
10-Aug-2018,4370.29,4341.987,-0.64764566,
09-Aug-2018,4384.79,4370.291,-0.330756701,
08-Aug-2018,4368.50,4384.794,0.37298844,
07-Aug-2018,4401.46,4368.500,-0.74879733,
06-Aug-2018,4404.88,4401.458,-0.077663881,
03-Aug-2018,4389.07,4404.879,0.360213066,
02-Aug-2018,4373.55,4389.069,0.354906441,
01-Aug-2018,4326.87,4373.547,1.078723845,
31-Jul-2018,4398.68,4326.872,-1.632534473,
30-Jul-2018,4400.59,4398.682,-0.043335108,
27-Jul-2018,4396.87,4400.589,0.084673947,
26-Jul-2018,4393.89,4396.866,0.067730417,
25-Jul-2018,4401.58,4393.890,-0.174709991,
24-Jul-2018,4402.16,4401.580,-0.013129924,
23-Jul-2018,4400.85,4402.158,0.029721531,
20-Jul-2018,4381.98,4400.850,0.430696008,
19-Jul-2018,4375.52,4381.977,0.147685472,
18-Jul-2018,4374.24,4375.515,0.029239392,
17-Jul-2018,4363.05,4374.236,0.25628837,
16-Jul-2018,4373.85,4363.054,-0.246716562,
13-Jul-2018,4373.33,4373.845,0.011775924,
12-Jul-2018,4369.81,4373.330,0.080598507,
11-Jul-2018,4349.45,4369.808,0.468128477,
10-Jul-2018,4354.76,4349.447,-0.122073233,
09-Jul-2018,4395.87,4354.763,-0.935060137,
06-Jul-2018,4396.48,4395.867,-0.013829261,
05-Jul-2018,4411.54,4396.475,-0.341377774,
04-Jul-2018,4402.10,4411.535,0.214329525,
03-Jul-2018,4393.91,4402.100,0.186417152,
02-Jul-2018,4360.58,4393.909,0.764278713,
28-Jun-2018,4360.32,4360.582,0.005939927,
27-Jun-2018,4378.25,4360.323,-0.409501326,
26-Jun-2018,4367.77,4378.252,0.239893364,
25-Jun-2018,4382.61,4367.774,-0.33845152,
22-Jun-2018,4375.18,4382.607,0.169661436,
21-Jun-2018,4375.18,4375.184,0.000159994,
20-Jun-2018,4376.10,4375.177,-0.021068993,
19-Jun-2018,4368.08,4376.099,0.183650609,
18-Jun-2018,4372.31,4368.077,-0.096790963,
15-Jun-2018,4394.08,4372.309,-0.495371496,
14-Jun-2018,4386.43,4394.076,0.174333153,
13-Jun-2018,4379.01,4386.429,0.16949048,
12-Jun-2018,4383.99,4379.007,-0.113709149,
11-Jun-2018,4393.63,4383.992,-0.219272191,
08-Jun-2018,4401.75,4393.626,-0.184517605,
06-Jun-2018,4412.68,4401.748,-0.247740602,
05-Jun-2018,4377.61,4412.680,0.801168127,
04-Jun-2018,4298.95,4377.608,1.829749976,
01-Jun-2018,4304.16,4298.948,-0.121022537,
31-May-2018,4290.62,4304.157,0.315548949,
30-May-2018,4294.45,4290.618,-0.08932451,
29-May-2018,4302.75,4294.454,-0.192714141,
28-May-2018,4302.98,4302.746,-0.005531045,
25-May-2018,4324.88,4302.984,-0.506187923,
24-May-2018,4319.17,4324.876,0.132201448,
23-May-2018,4320.05,4319.166,-0.020509012,
22-May-2018,4325.63,4320.052,-0.128952314,
21-May-2018,4337.15,4325.630,-0.26556622,
18-May-2018,4323.03,4337.148,0.326646121,
17-May-2018,4316.46,4323.027,0.152184963,
16-May-2018,4318.48,4316.458,-0.046729448,
15-May-2018,4303.98,4318.476,0.336804539,
14-May-2018,4287.52,4303.980,0.38402198,
11-May-2018,4252.05,4287.515,0.834186844,
10-May-2018,4276.42,4252.045,-0.570055862,
09-May-2018,4302.65,4276.423,-0.609577677,
08-May-2018,4296.38,4302.651,0.146076634,
07-May-2018,4305.15,4296.375,-0.203895193,
04-May-2018,4307.26,4305.153,-0.048824588,
03-May-2018,4302.16,4307.256,0.118405583,
02-May-2018,4281.40,4302.162,0.484981775,
30-Apr-2018,4256.12,4281.398,0.593921224,
27-Apr-2018,4295.21,4256.120,-0.909968209,
26-Apr-2018,4330.48,4295.205,-0.814666444,
25-Apr-2018,4341.11,4330.484,-0.244730147,
24-Apr-2018,4353.41,4341.108,-0.282651795,
23-Apr-2018,4347.20,4353.413,0.142850472,
20-Apr-2018,4348.83,4347.203,-0.037435348,
19-Apr-2018,4352.49,4348.831,-0.084089778,
18-Apr-2018,4338.39,4352.491,0.324982159,
17-Apr-2018,4352.39,4338.392,-0.321685105,
16-Apr-2018,4373.40,4352.393,-0.480381177,
13-Apr-2018,4361.82,4373.402,0.265508374,
12-Apr-2018,4359.68,4361.821,0.049223853,
11-Apr-2018,4332.76,4359.675,0.621151127,
10-Apr-2018,4330.14,4332.762,0.060575423,
09-Apr-2018,4403.08,4330.139,-1.656657392,
06-Apr-2018,4417.78,4403.083,-0.332768646,
05-Apr-2018,4427.74,4417.784,-0.22492272,
04-Apr-2018,4475.99,4427.743,-1.077818385,
03-Apr-2018,4474.09,4475.986,0.042444414,
29-Mar-2018,4507.56,4474.087,-0.742486781,
28-Mar-2018,4524.69,4507.555,-0.378744012,
27-Mar-2018,4539.83,4524.692,-0.333514471,
26-Mar-2018,4543.23,4539.833,-0.074748598,
23-Mar-2018,4523.68,4543.229,0.432148163,
22-Mar-2018,4494.02,4523.680,0.660032959,
21-Mar-2018,4494.16,4494.018,-0.003115155,
20-Mar-2018,4468.11,4494.158,0.582998311,
16-Mar-2018,4456.62,4468.109,0.257908749,
15-Mar-2018,4422.10,4456.615,0.780625473,
14-Mar-2018,4432.86,4422.095,-0.242777965,
13-Mar-2018,4437.78,4432.857,-0.110911337,
12-Mar-2018,4491.71,4437.779,-1.200722575,
09-Mar-2018,4476.31,4491.712,0.344145297,
08-Mar-2018,4475.38,4476.307,0.020825071,
07-Mar-2018,4467.52,4475.375,0.175779772,
06-Mar-2018,4486.78,4467.522,-0.429283074,
05-Mar-2018,4499.19,4486.783,-0.275849408,
02-Mar-2018,4510.89,4499.194,-0.259217311,
01-Mar-2018,4497.43,4510.887,0.299193028,
28-Feb-2018,4502.89,4497.431,-0.121144528,
27-Feb-2018,4488.82,4502.886,0.313423336,
26-Feb-2018,4467.29,4488.817,0.481813035,
23-Feb-2018,4457.25,4467.293,0.22527333,
22-Feb-2018,4477.58,4457.252,-0.453950774,
21-Feb-2018,4492.39,4477.578,-0.329646578,
20-Feb-2018,4457.16,4492.387,0.790255867,
19-Feb-2018,4481.91,4457.164,-0.552086299,
16-Feb-2018,4477.24,4481.908,0.104283019,
15-Feb-2018,4467.42,4477.239,0.219858589,
14-Feb-2018,4463.91,4467.417,0.078585831,
13-Feb-2018,4456.01,4463.909,0.177198765,
12-Feb-2018,4462.97,4456.013,-0.155882742,
09-Feb-2018,4471.69,4462.970,-0.194982254,
08-Feb-2018,4469.66,4471.689,0.045506868,
07-Feb-2018,4461.44,4469.655,0.184133374,
06-Feb-2018,4480.30,4461.440,-0.42097618,
05-Feb-2018,4463.89,4480.301,0.36754905,
02-Feb-2018,4454.12,4463.894,0.219347284,
01-Feb-2018,4478.32,4454.124,-0.540291895,
31-Jan-2018,4458.30,4478.320,0.448959963,
30-Jan-2018,4477.34,4458.304,-0.425118675,
29-Jan-2018,4463.12,4477.338,0.318611339,
26-Jan-2018,4478.30,4463.118,-0.338968063,
25-Jan-2018,4474.50,4478.298,0.084858624,
24-Jan-2018,4451.88,4474.501,0.508077258,
23-Jan-2018,4452.74,4451.882,-0.019156765,
22-Jan-2018,4468.42,4452.735,-0.350907425,
19-Jan-2018,4462.77,4468.415,0.12658069,
18-Jan-2018,4474.66,4462.766,-0.26571875,
17-Jan-2018,4460.49,4474.656,0.317520956,
16-Jan-2018,4451.94,4460.493,0.192118492,
15-Jan-2018,4475.34,4451.940,-0.522954213,
12-Jan-2018,4480.00,4475.344,-0.103995466,
11-Jan-2018,4480.49,4480.003,-0.010869347,
10-Jan-2018,4478.57,4480.490,0.04296018,
09-Jan-2018,4490.48,4478.566,-0.265205797,
08-Jan-2018,4501.05,4490.475,-0.23490085,
05-Jan-2018,4497.28,4501.048,0.083872993,
04-Jan-2018,4518.31,4497.276,-0.465461953,
03-Jan-2018,4509.00,4518.307,0.206476074,
29-Dec-2017,4473.88,4508.997,0.785023993,
28-Dec-2017,4477.46,4473.876,-0.080134648,
27-Dec-2017,4449.48,4477.464,0.628836962,
22-Dec-2017,4454.54,4449.484,-0.11356945,
21-Dec-2017,4454.99,4454.543,-0.00992147,
20-Dec-2017,4450.10,4454.985,0.10979531,
19-Dec-2017,4472.51,4450.099,-0.501172271,
18-Dec-2017,4456.87,4472.514,0.350918603,
15-Dec-2017,4439.09,4456.874,0.400600033,
14-Dec-2017,4470.56,4439.091,-0.703938499,
12-Dec-2017,4444.41,4470.561,0.588447325,
11-Dec-2017,4413.28,4444.408,0.705417019,
07-Dec-2017,4423.97,4413.276,-0.241796232,
06-Dec-2017,4403.74,4423.973,0.459427564,
05-Dec-2017,4382.02,4403.741,0.495592904,
04-Dec-2017,4423.52,4382.024,-0.938076464,
01-Dec-2017,4391.09,4423.520,0.738518058,
30-Nov-2017,4431.31,4391.091,-0.907676799,
29-Nov-2017,4444.59,4431.313,-0.298700285,
28-Nov-2017,4410.65,4444.589,0.769546962,
27-Nov-2017,4419.77,4410.647,-0.206390877,
24-Nov-2017,4479.94,4419.769,-1.343142689,
23-Nov-2017,4458.42,4479.941,0.482727173,
22-Nov-2017,4471.73,4458.419,-0.297692325,
21-Nov-2017,4477.90,4471.731,-0.137832374,
20-Nov-2017,4476.17,4477.903,0.038626738,
17-Nov-2017,4483.09,4476.174,-0.154290868,
16-Nov-2017,4446.96,4483.091,0.812487632,
15-Nov-2017,4489.88,4446.960,-0.95601579,
14-Nov-2017,4489.49,4489.884,0.008865157,
13-Nov-2017,4519.41,4489.486,-0.662121826,
10-Nov-2017,4540.10,4519.410,-0.45573876,
09-Nov-2017,4540.91,4540.101,-0.017859848,
08-Nov-2017,4583.86,4540.912,-0.937004444,
07-Nov-2017,4542.49,4583.863,0.910711164,
06-Nov-2017,4581.75,4542.494,-0.856725611,
03-Nov-2017,4583.31,4581.747,-0.034189235,
02-Nov-2017,4601.28,4583.314,-0.390369976,
01-Nov-2017,4652.62,4601.276,-1.103614026,
31-Oct-2017,4644.29,4652.623,0.179359915,
30-Oct-2017,4653.37,4644.293,-0.195105829,
27-Oct-2017,4600.37,4653.372,1.152058757,
26-Oct-2017,4620.71,4600.373,-0.44010562,
25-Oct-2017,4697.55,4620.709,-1.63580946,
24-Oct-2017,4665.22,4697.552,0.693151334,
23-Oct-2017,4674.21,4665.215,-0.192374878,
20-Oct-2017,4702.92,4674.207,-0.610577849,
19-Oct-2017,4686.12,4702.922,0.358612472,
18-Oct-2017,4683.25,4686.117,0.061154074,
17-Oct-2017,4675.12,4683.253,0.174070584,
16-Oct-2017,4680.09,4675.115,-0.10628003,
13-Oct-2017,4674.69,4680.089,0.115579956,
12-Oct-2017,4640.14,4674.686,0.744611956,
11-Oct-2017,4664.15,4640.135,-0.514948802,
10-Oct-2017,4676.76,4664.153,-0.269502991,
09-Oct-2017,4677.16,4676.757,-0.008701854,
06-Oct-2017,4682.50,4677.164,-0.113934888,
05-Oct-2017,4665.52,4682.499,0.364032695,
04-Oct-2017,4664.52,4665.515,0.021331241,
03-Oct-2017,4707.80,4664.520,-0.919409559,
02-Oct-2017,4693.59,4707.804,0.302795812,
29-Sep-2017,4688.12,4693.592,0.116784628,
28-Sep-2017,4681.16,4688.117,0.148552828,
27-Sep-2017,4662.12,4681.163,0.408462245,
26-Sep-2017,4628.60,4662.120,0.724193061,
25-Sep-2017,4616.85,4628.600,0.254437384,
22-Sep-2017,4610.23,4616.853,0.143658776,
20-Sep-2017,4611.38,4610.230,-0.024894945,
19-Sep-2017,4645.00,4611.378,-0.723789332,
18-Sep-2017,4640.90,4644.998,0.088215572,
15-Sep-2017,4647.72,4640.904,-0.14673849,
14-Sep-2017,4637.57,4647.724,0.218929263,
13-Sep-2017,4643.81,4637.571,-0.134243363,
12-Sep-2017,4656.65,4643.805,-0.27582066,
11-Sep-2017,4659.11,4656.649,-0.052885603,
07-Sep-2017,4643.36,4659.113,0.339172204,
06-Sep-2017,4653.29,4643.364,-0.213397219,
05-Sep-2017,4642.19,4653.294,0.239305413,
04-Sep-2017,4652.16,4642.185,-0.214480877,
01-Sep-2017,4641.06,4652.163,0.239147747,
31-Aug-2017,4617.51,4641.064,0.510036463,
30-Aug-2017,4643.32,4617.513,-0.555702003,
29-Aug-2017,4644.48,4643.316,-0.025126586,
28-Aug-2017,4670.54,4644.483,-0.557901228,
25-Aug-2017,4660.11,4670.540,0.223814459,
24-Aug-2017,4665.94,4660.110,-0.125012243,
23-Aug-2017,4668.45,4665.943,-0.053743725,
22-Aug-2017,4692.75,4668.452,-0.517862219,
21-Aug-2017,4688.60,4692.754,0.088597876,
18-Aug-2017,4697.64,4688.600,-0.1924583,
17-Aug-2017,4685.93,4697.641,0.249918373,
16-Aug-2017,4654.69,4685.930,0.671107777,
14-Aug-2017,4656.95,4654.692,-0.048551059,
11-Aug-2017,4634.07,4656.953,0.493799187,
10-Aug-2017,4677.92,4634.070,-0.93736125,
09-Aug-2017,4637.47,4677.919,0.872177773,
08-Aug-2017,4611.88,4637.472,0.554827485,
07-Aug-2017,4652.41,4611.884,-0.8710115,
04-Aug-2017,4659.39,4652.407,-0.149955123,
03-Aug-2017,4703.36,4659.394,-0.934862792,
02-Aug-2017,4701.12,4703.364,0.047775869,
01-Aug-2017,4711.04,4701.118,-0.210505759,
31-Jul-2017,4712.33,4711.035,-0.027375022,
28-Jul-2017,4736.85,4712.325,-0.517749137,
27-Jul-2017,4744.23,4736.850,-0.155599473,
26-Jul-2017,4727.87,4744.232,0.346075505,
25-Jul-2017,4730.11,4727.870,-0.047356193,
24-Jul-2017,4730.20,4730.110,-0.001966089,
21-Jul-2017,4719.10,4730.203,0.235341634,
20-Jul-2017,4730.19,4719.097,-0.234535984,
19-Jul-2017,4731.71,4730.191,-0.031996923,
18-Jul-2017,4733.81,4731.705,-0.044404007,
17-Jul-2017,4720.53,4733.807,0.281324522,
14-Jul-2017,4713.30,4720.527,0.153417057,
13-Jul-2017,4700.01,4713.296,0.28268025,
12-Jul-2017,4716.83,4700.010,-0.356679926,
11-Jul-2017,4724.83,4716.834,-0.169149086,
10-Jul-2017,4723.69,4724.826,0.024006646,
07-Jul-2017,4729.76,4723.692,-0.128230689,
06-Jul-2017,4724.82,4729.757,0.104427192,
05-Jul-2017,4694.65,4724.823,0.642667444,
04-Jul-2017,4694.94,4694.652,-0.006049071,
03-Jul-2017,4697.38,4694.936,-0.051986449,
30-Jun-2017,4698.42,4697.378,-0.022113831,
28-Jun-2017,4680.76,4698.417,0.377182177,
27-Jun-2017,4667.48,4680.762,0.284500233,
26-Jun-2017,4681.52,4667.483,-0.299753328,
23-Jun-2017,4679.67,4681.516,0.039554113,
22-Jun-2017,4666.49,4679.665,0.282439566,
21-Jun-2017,4666.60,4666.485,-0.002464321,
20-Jun-2017,4663.46,4666.600,0.067310523,
19-Jun-2017,4666.73,4663.461,-0.070049049,
16-Jun-2017,4652.17,4666.730,0.313036914,
15-Jun-2017,4639.42,4652.167,0.274710945,
14-Jun-2017,4668.68,4639.422,-0.626708057,
13-Jun-2017,4674.02,4668.681,-0.114184413,
12-Jun-2017,4664.23,4674.018,0.209787976,
09-Jun-2017,4676.73,4664.233,-0.267195298,
08-Jun-2017,4651.90,4676.729,0.533846959,
06-Jun-2017,4635.25,4651.895,0.359074406,
05-Jun-2017,4629.20,4635.251,0.1306921,
02-Jun-2017,4630.02,4629.201,-0.017624125,
01-Jun-2017,4637.05,4630.017,-0.151734302,
31-May-2017,4644.38,4637.053,-0.15769607,
30-May-2017,4654.00,4644.377,-0.206789814,
29-May-2017,4631.34,4654.001,0.489253439,
26-May-2017,4629.67,4631.342,0.036093277,
25-May-2017,4636.25,4629.671,-0.141946555,
24-May-2017,4610.31,4636.252,0.5626081,
23-May-2017,4622.99,4610.314,-0.274281126,
22-May-2017,4631.85,4622.994,-0.191262547,
19-May-2017,4607.19,4631.853,0.535315453,
18-May-2017,4601.11,4607.190,0.132142027,
17-May-2017,4627.83,4601.110,-0.577354954,
16-May-2017,4625.18,4627.829,0.05729508,
15-May-2017,4644.32,4625.179,-0.412052065,
12-May-2017,4668.13,4644.316,-0.510118722,
11-May-2017,4669.15,4668.129,-0.021845523,
10-May-2017,4673.18,4669.149,-0.08627956,
09-May-2017,4703.91,4673.181,-0.65330729,
08-May-2017,4699.82,4703.912,0.087067164,
05-May-2017,4678.04,4699.820,0.46564403,
04-May-2017,4666.44,4678.037,0.248497731,
03-May-2017,4647.08,4666.441,0.416627215,
02-May-2017,4676.26,4647.080,-0.624002943,
28-Apr-2017,4693.83,4676.260,-0.374299959,
27-Apr-2017,4697.61,4693.829,-0.080509008,
26-Apr-2017,4696.55,4697.611,0.022591051,
25-Apr-2017,4702.88,4696.550,-0.134534669,
24-Apr-2017,4702.93,4702.877,-0.001020641,
21-Apr-2017,4717.81,4702.925,-0.315569947,
20-Apr-2017,4717.42,4717.813,0.008309625,
19-Apr-2017,4703.21,4717.421,0.302261968,
18-Apr-2017,4705.29,4703.205,-0.044333071,
17-Apr-2017,4705.29,4705.291,0,
13-Apr-2017,4713.79,4705.291,-0.180216073,
12-Apr-2017,4721.83,4713.786,-0.170315395,
11-Apr-2017,4706.61,4721.828,0.32335382,
10-Apr-2017,4703.73,4706.609,0.061291835,
07-Apr-2017,4716.33,4703.726,-0.267178251,
06-Apr-2017,4716.30,4716.327,0.000530076,
05-Apr-2017,4701.54,4716.302,0.314088909,
04-Apr-2017,4724.20,4701.535,-0.479658439,
03-Apr-2017,4718.42,4724.195,0.122329007,
30-Mar-2017,4728.91,4718.423,-0.221826876,
29-Mar-2017,4729.47,4728.913,-0.011692652,
28-Mar-2017,4703.29,4729.466,0.556546588,
27-Mar-2017,4707.43,4703.290,-0.087988525,
24-Mar-2017,4723.61,4707.432,-0.342513386,
23-Mar-2017,4731.26,4723.611,-0.161627204,
22-Mar-2017,4718.10,4731.258,0.278819687,
21-Mar-2017,4712.68,4718.103,0.115093772,
20-Mar-2017,4715.17,4712.679,-0.052829484,
17-Mar-2017,4717.71,4715.170,-0.053924422,
16-Mar-2017,4721.36,4717.714,-0.077117692,
15-Mar-2017,4719.74,4721.355,0.034323961,
14-Mar-2017,4728.95,4719.735,-0.194758027,
13-Mar-2017,4744.26,4728.945,-0.322832154,
10-Mar-2017,4745.94,4744.261,-0.035419733,
09-Mar-2017,4745.01,4745.942,0.019747081,
08-Mar-2017,4758.28,4745.005,-0.278924493,
07-Mar-2017,4755.95,4758.277,0.048970258,
06-Mar-2017,4763.68,4755.948,-0.162353406,
03-Mar-2017,4744.89,4763.682,0.396131751,
02-Mar-2017,4748.76,4744.886,-0.081663355,
01-Mar-2017,4736.80,4748.764,0.252575578,
28-Feb-2017,4755.66,4736.800,-0.396621963,
27-Feb-2017,4747.81,4755.662,0.165339318,
24-Feb-2017,4747.82,4747.812,-0.000126374,
23-Feb-2017,4752.88,4747.818,-0.106419776,
22-Feb-2017,4728.65,4752.876,0.512345069,
21-Feb-2017,4719.60,4728.649,0.191817266,
20-Feb-2017,4741.75,4719.596,-0.4671485,
17-Feb-2017,4727.26,4741.747,0.306392938,
16-Feb-2017,4718.42,4727.263,0.187499364,
15-Feb-2017,4721.58,4718.416,-0.066926806,
14-Feb-2017,4728.25,4721.576,-0.141193828,
13-Feb-2017,4734.74,4728.252,-0.136924242,
09-Feb-2017,4725.85,4734.735,0.188072106,
08-Feb-2017,4711.97,4725.847,0.294526556,
07-Feb-2017,4704.85,4711.969,0.151354518,
06-Feb-2017,4715.80,4704.848,-0.232177085,
03-Feb-2017,4741.51,4715.797,-0.542211694,
02-Feb-2017,4720.57,4741.506,0.443590874,
01-Feb-2017,4715.75,4720.566,0.102189536,
31-Jan-2017,4723.29,4715.747,-0.159634593,
30-Jan-2017,4720.62,4723.287,0.056539207,
27-Jan-2017,4721.36,4720.618,-0.015609926,
26-Jan-2017,4720.18,4721.355,0.0249355,
25-Jan-2017,4687.21,4720.178,0.703403817,
24-Jan-2017,4689.78,4687.208,-0.054863969,
23-Jan-2017,4679.30,4689.781,0.224029331,
20-Jan-2017,4656.74,4679.298,0.484480871,
19-Jan-2017,4647.10,4656.737,0.207333517,
18-Jan-2017,4660.99,4647.102,-0.298048013,
17-Jan-2017,4681.65,4660.994,-0.441148169,
16-Jan-2017,4690.28,4681.647,-0.183997662,
13-Jan-2017,4672.27,4690.277,0.385380043,
12-Jan-2017,4666.92,4672.271,0.114658061,
11-Jan-2017,4647.79,4666.920,0.411615071,
10-Jan-2017,4643.16,4647.789,0.099738152,
09-Jan-2017,4644.34,4643.158,-0.025407281,
06-Jan-2017,4633.81,4644.338,0.227286166,
05-Jan-2017,4638.79,4633.806,-0.107420277,
04-Jan-2017,4634.08,4638.789,0.101681521,
03-Jan-2017,4630.88,4634.077,0.069058164,
30-Dec-2016,4625.41,4630.879,0.118259812,
29-Dec-2016,4607.09,4625.409,0.397648059,
28-Dec-2016,4620.02,4607.089,-0.279782641,
27-Dec-2016,4601.24,4620.015,0.408085824,
23-Dec-2016,4569.68,4601.238,0.690639472,
22-Dec-2016,4564.84,4569.678,0.10589628,
21-Dec-2016,4593.31,4564.844,-0.619640843,
20-Dec-2016,4549.07,4593.306,0.972374146,
19-Dec-2016,4546.00,4549.072,0.067553879,
16-Dec-2016,4536.17,4546.001,0.216835146,
15-Dec-2016,4533.34,4536.165,0.062227795,
14-Dec-2016,4505.43,4533.344,0.619541172,
12-Dec-2016,4506.01,4505.431,-0.012827316,
09-Dec-2016,4497.39,4506.009,0.191689043,
07-Dec-2016,4494.88,4497.388,0.055796818,
06-Dec-2016,4476.71,4494.880,0.405833567,
05-Dec-2016,4470.81,4476.712,0.131967079,
02-Dec-2016,4462.26,4470.812,0.191741576,
01-Dec-2016,4469.32,4462.256,-0.158055364,
30-Nov-2016,4459.13,4469.320,0.228609822,
29-Nov-2016,4472.13,4459.126,-0.290689484,
28-Nov-2016,4442.87,4472.126,0.65856124,
25-Nov-2016,4470.48,4442.867,-0.617607472,
24-Nov-2016,4494.70,4470.477,-0.538967878,
23-Nov-2016,4505.52,4494.702,-0.240105471,
22-Nov-2016,4503.91,4505.520,0.03581335,
21-Nov-2016,4504.47,4503.907,-0.012476498,
18-Nov-2016,4503.82,4504.469,0.014321164,
17-Nov-2016,4528.21,4503.824,-0.538557059,
16-Nov-2016,4495.92,4528.211,0.71820657,
15-Nov-2016,4545.96,4495.921,-1.10082262,
14-Nov-2016,4557.20,4545.964,-0.24662057,
11-Nov-2016,4541.83,4557.203,0.338475901,
10-Nov-2016,4544.23,4541.830,-0.052792234,
09-Nov-2016,4540.60,4544.229,0.080033564,
08-Nov-2016,4518.70,4540.595,0.484542014,
07-Nov-2016,4517.99,4518.700,0.015781365,
04-Nov-2016,4553.99,4517.987,-0.790559661,
03-Nov-2016,4552.71,4553.989,0.028027244,
02-Nov-2016,4546.06,4552.713,0.146390565,
01-Nov-2016,4541.16,4546.058,0.107857904,
31-Oct-2016,4550.73,4541.160,-0.210274002,
28-Oct-2016,4527.75,4550.729,0.507448176,
27-Oct-2016,4550.12,4527.753,-0.491656931,
26-Oct-2016,4549.23,4550.124,0.019695649,
25-Oct-2016,4541.68,4549.228,0.166304282,
24-Oct-2016,4545.79,4541.675,-0.090457384,
21-Oct-2016,4530.70,4545.787,0.333039192,
20-Oct-2016,4515.09,4530.698,0.345663022,
19-Oct-2016,4498.63,4515.091,0.3659114,
18-Oct-2016,4435.05,4498.630,1.433694585,
17-Oct-2016,4442.33,4435.045,-0.16405794,
14-Oct-2016,4436.95,4442.333,0.121254383,
13-Oct-2016,4408.05,4436.953,0.655595417,
12-Oct-2016,4424.73,4408.054,-0.376836723,
11-Oct-2016,4437.98,4424.728,-0.298671716,
10-Oct-2016,4485.38,4437.983,-1.056765944,
07-Oct-2016,4476.01,4485.383,0.209472416,
06-Oct-2016,4465.72,4476.007,0.230265014,
05-Oct-2016,4478.46,4465.724,-0.28433894,
04-Oct-2016,4480.27,4478.458,-0.040488613,
03-Oct-2016,4466.62,4480.272,0.305577614,
30-Sep-2016,4455.97,4466.623,0.239072525,
29-Sep-2016,4459.47,4455.970,-0.078417443,
28-Sep-2016,4457.12,4459.467,0.052612426,
27-Sep-2016,4430.58,4457.122,0.599177308,
26-Sep-2016,4425.53,4430.575,0.114020267,
23-Sep-2016,4418.85,4425.529,0.151261246,
22-Sep-2016,4417.81,4418.845,0.023405257,
