date,Open,Close,Change,majority_sentiment,average_sentiment
2022-05-26,3705.2,3705.374,0.004642122,0,0.6994861960411072
2022-05-25,3669.86,3705.202,0.963144058,2,0.9505027532577516
2022-05-24,3707.89,3669.856,-1.025731892,2,0.807673990726471
2022-05-19,3749.85,3735.796,-0.374735189,2,0.5996050238609314
2022-05-18,3735.6,3749.848,0.381491901,0,0.7312154650688172
2022-05-17,3736.18,3735.597,-0.015577412,2,0.8045702576637268
2022-05-16,3711.21,3736.179,0.672880817,0,0.847071905930837
2022-05-13,3709.78,3711.207,0.038438927,2,0.9131803512573242
2022-05-12,3722.38,3709.781,-0.338493024,0,0.8352573037147522
2022-05-11,3715.04,3722.381,0.197737033,0,0.9335225224494934
2022-05-10,3709.63,3715.035,0.145620874,0,0.8474584221839905
2022-05-05,3807.49,3795.089,-0.325647776,0,0.925632655620575
2022-04-29,3603.14,3712.053,3.022781809,0,0.7289235219359398
2022-04-27,3601.33,3610.735,0.261153518,2,0.8246726393699646
2022-04-26,3590.72,3601.33,0.29542805,2,0.5521496534347534
2022-04-21,3553.28,3560.564,0.205106499,0,0.9159386157989502
2022-04-20,3590.06,3553.276,-1.024468984,2,0.8899745345115662
2022-04-14,3640.75,3651.674,0.300048067,2,0.8757197558879852
2022-04-13,3638.25,3640.75,0.068824373,2,0.8668267130851746
2022-04-12,3604.51,3638.246,0.935882583,2,0.8527321815490723
2022-04-11,3622.55,3604.512,-0.497826667,1,0.8457430601119995
2022-04-08,3633.74,3622.546,-0.308057263,2,0.9480977654457092
2022-04-06,3608.04,3610.433,0.066296364,0,0.8631625771522522
2022-04-04,3634.2,3605.662,-0.785262231,0,0.8300863623619079
2022-04-01,3620.66,3634.2,0.374048135,0,0.8526301980018616
2022-03-30,3643.93,3620.657,-0.63867857,2,0.5018439888954163
2022-03-25,3634.88,3645.549,0.293517255,0,0.880888819694519
2022-03-23,3639.46,3641.404,0.053551974,2,0.8252909183502197
2022-03-22,3650.51,3639.455,-0.302889019,2,0.825543829372951
2022-03-21,3673.51,3650.512,-0.6261309,0,0.7560326457023621
2022-03-18,3667.62,3673.513,0.160812953,0,0.8089112341403961
2022-03-17,3660.75,3667.615,0.187557246,0,0.9364426136016846
2022-03-16,3670.57,3660.749,-0.267479112,0,0.8338823318481445
2022-03-15,3662.99,3670.567,0.206798158,2,0.5594139695167542
2022-03-14,3686.84,3662.992,-0.646733405,2,0.6689974466959635
2022-03-11,3723.64,3686.836,-0.988387707,2,0.4980562627315521
2022-03-10,3741.65,3723.64,-0.481444837,0,0.7863741252157423
2022-03-08,3726.54,3721.361,-0.138868912,0,0.738551507393519
2022-03-04,3743.77,3735.729,-0.214863455,2,0.7398617267608643
2022-03-02,3660.17,3662.478,0.063029842,0,0.7307124137878418
2022-03-01,3674.79,3660.171,-0.397791547,0,0.7565280348062515
2022-02-25,3758.66,3762.405,0.099663204,0,0.8860380053520203
2022-02-24,3763.29,3758.659,-0.123083758,2,0.8776938319206238
2022-02-23,3775.92,3763.291,-0.334461535,2,0.8518098394076029
2022-02-22,3779.65,3775.92,-0.098739249,2,0.8475866317749023
2022-02-21,3754.12,3779.652,0.680052486,0,0.8641244173049927
2022-02-17,3732.2,3784.476,1.400811051,0,0.6732251842816671
2022-02-15,3692.85,3686.445,-0.173308113,2,0.6399749517440796
2022-02-11,3690.85,3686.343,-0.122112792,2,0.8822918385267258
2022-02-09,3715.36,3690.85,-0.659720549,2,0.8041216731071472
2022-02-08,3736.99,3715.361,-0.578701505,0,0.8183636963367462
2022-02-04,3730.09,3765.066,0.937644685,0,0.8423261046409607
2022-02-01,3755.49,3771.257,0.419785211,2,0.7854515194892884
2022-01-28,3791.01,3781.636,-0.247242884,2,0.9171946048736572
2022-01-27,3772.97,3791.009,0.47816467,0,0.6707146644592286
2022-01-26,3763.04,3772.968,0.263855889,0,0.6978209242224693
2022-01-25,3751.69,3763.039,0.302476936,2,0.7477564066648483
2022-01-24,3774.89,3751.691,-0.61461361,2,0.6500930190086365
2022-01-21,3762.93,3774.892,0.317810601,2,0.8325471878051758
2022-01-19,3823.5,3793.637,-0.780934516,2,0.6877998262643814
2022-01-18,3817.78,3823.496,0.149851681,2,0.7865060716867447
2022-01-17,3805.61,3817.775,0.319765104,2,0.5364792943000793
2022-01-11,3818.28,3792.537,-0.674308145,2,0.8496099710464478
2022-01-07,3899.72,3858.788,-1.049512323,0,0.9335225224494934
2022-01-06,3840.33,3899.716,1.546509736,2,0.8001417592167854
2021-12-29,3874.44,3882.001,0.195124923,1,0.8490189909934998
2021-12-28,3835.31,3874.441,1.020229906,1,0.8343060612678528
2021-12-27,3801.0,3835.312,0.902603628,1,0.966108500957489
2021-12-21,3806.06,3819.672,0.357666552,2,0.9162874817848206
2021-12-17,3788.29,3797.509,0.243302259,0,0.7145270109176636
2021-12-16,3758.65,3788.292,0.788661032,2,0.9167889952659608
2021-12-15,3773.03,3758.649,-0.381178951,2,0.71383136510849
2021-12-07,3749.65,3760.357,0.285519906,2,0.8594290018081665
2021-12-06,3774.21,3749.651,-0.650626741,2,0.7679421305656433
2021-12-02,3762.33,3755.027,-0.194002327,1,0.876939982175827
2021-12-01,3756.83,3762.326,0.146266894,0,0.8045264681180319
2021-11-30,3758.86,3756.831,-0.054005721,0,0.93983393907547
2021-11-29,3813.04,3758.861,-1.420809712,0,0.9305272102355956
2021-11-26,3812.73,3813.037,0.007973283,2,0.8941088318824768
2021-11-25,3827.97,3812.733,-0.398017852,0,0.8561424016952515
2021-11-18,3878.65,3823.348,-1.425881614,2,0.8898568749427795
2021-11-17,3926.27,3878.653,-1.212729238,2,0.9055970311164856
2021-11-12,3884.38,3861.004,-0.601794881,1,0.7156578004360199
2021-11-11,3872.6,3884.38,0.304188401,2,0.7348738610744476
2021-11-10,3833.84,3872.6,1.011075849,2,0.9411680698394777
2021-11-09,3789.76,3833.837,1.16305518,2,0.8307403922080994
2021-11-04,3827.72,3819.645,-0.210856814,0,0.9077033996582032
2021-11-03,3811.95,3827.716,0.413488725,0,0.8943220973014832
2021-11-02,3822.86,3811.954,-0.285153374,0,0.8297980825106303
2021-10-28,3878.67,3862.439,-0.418545209,0,0.7923739552497864
2021-10-27,3891.71,3878.673,-0.3349173,2,0.9118373394012452
2021-10-21,3882.58,3859.439,-0.59609801,0,0.8698263764381409
2021-10-20,3893.75,3882.583,-0.286895371,0,0.7960132956504822
2021-10-15,3943.3,3903.518,-1.008925766,0,0.8779337406158447
2021-10-13,3953.15,3953.326,0.004477443,0,0.9407038688659668
2021-10-08,3895.55,3960.473,1.666541738,2,0.9586110711097716
2021-10-06,3892.16,3904.372,0.313862034,2,0.7999047875404358
2021-09-20,3862.04,3879.874,0.461828703,2,0.6730982661247253
2021-09-17,3887.88,3862.038,-0.664578809,2,0.9329050183296204
2021-09-16,3906.12,3887.876,-0.4669855,0,0.7444731593132019
2021-09-15,3917.36,3906.117,-0.286953605,0,0.6426152388254801
2021-09-14,3933.39,3917.358,-0.407688627,2,0.9343478232622148
2021-09-10,3905.0,3931.185,0.670499016,2,0.6455331444740295
2021-09-09,3891.69,3905.002,0.342191107,0,0.9003978371620178
2021-08-31,3878.14,3890.115,0.308911371,0,0.754397451877594
2021-08-27,3901.89,3887.27,-0.374690214,2,0.7522651553153992
2021-08-20,3877.15,3866.249,-0.281031532,2,0.7834298014640808
2021-08-19,3878.41,3877.145,-0.032616459,0,0.9077614545822144
2021-08-17,3876.67,3912.079,0.913308912,2,0.9351902604103088
2021-08-12,3870.63,3875.288,0.1203163,1,0.4159785211086273
2021-08-10,3869.47,3879.842,0.268047045,1,0.9389919638633728
2021-08-05,3864.59,3863.791,-0.020752509,0,0.8227353394031525
2021-08-03,3843.17,3859.642,0.428604511,0,0.5888972282409668
2021-07-30,3833.21,3832.415,-0.020739798,0,0.8779670596122742
2021-07-29,3782.94,3833.21,1.328833836,2,0.8592639267444611
2021-07-28,3774.9,3782.941,0.213038812,0,0.8381977081298828
2021-07-27,3821.57,3774.899,-1.221329542,2,0.9104083180427552
2021-07-22,3856.97,3852.134,-0.12546108,0,0.8913034945726395
2021-07-21,3867.3,3856.973,-0.26698227,0,0.4956896305084228
2021-07-20,3861.31,3867.298,0.155102842,0,0.541764423251152
2021-07-15,3923.54,3868.949,-1.391446455,2,0.8876762390136719
2021-07-13,3938.61,3926.229,-0.314450718,0,0.8238188028335571
2021-07-08,3933.03,3919.673,-0.339636275,2,0.8051047921180725
2021-07-07,3871.25,3933.031,1.595787825,0,0.7684796452522278
2021-07-06,3878.52,3871.254,-0.187365235,0,0.7224390506744385
2021-07-01,3902.03,3876.428,-0.656170939,0,0.8769074976444244
2021-06-24,3847.43,3866.064,0.484297184,0,0.7722235918045044
2021-06-22,3931.55,3881.32,-1.277588045,2,0.6266818046569824
2021-06-21,3955.34,3931.549,-0.601364992,0,0.8745070099830627
2021-06-18,4028.94,3955.335,-1.826931692,0,0.6008951812982559
2021-06-15,4034.02,3998.322,-0.884800875,2,0.8175791203975677
2021-06-10,3952.66,3997.274,1.128657092,2,0.7823073267936707
2021-06-09,3952.56,3952.662,0.002479403,2,0.9048514366149902
2021-06-08,3992.45,3952.564,-0.999060477,2,0.5444895029067993
2021-06-02,3911.07,3940.704,0.75764394,0,0.6255819201469421
2021-06-01,3952.21,3911.072,-1.040860946,0,0.7869784832000732
2021-05-28,3991.23,3971.223,-0.501174326,0,0.8971311450004578
2021-05-27,3993.75,3991.226,-0.063223771,0,0.8922154903411865
2021-05-20,4027.86,4011.037,-0.41776485,2,0.7945249676704407
2021-05-18,3971.63,3964.502,-0.179548312,0,0.8227528929710388
2021-05-11,4030.12,4008.561,-0.53494685,0,0.7847784161567688
2021-05-10,4027.96,4030.12,0.053724519,0,0.9254737496376038
2021-05-07,4029.05,4027.956,-0.027177616,2,0.8332644402980804
2021-05-06,3976.55,4029.051,1.320341492,2,0.7516986131668091
2021-05-05,3979.47,3976.547,-0.073401771,0,0.7624858021736145
2021-05-04,4030.33,3979.468,-1.262005528,0,0.4998342394828796
2021-04-30,4051.01,4022.918,-0.693530236,0,0.9257304072380066
2021-04-27,4008.72,3963.121,-1.137569246,2,0.7506081461906433
2021-04-21,3835.84,3879.748,1.144677567,2,0.7276387214660645
2021-04-20,3893.85,3835.84,-1.48988637,2,0.8060817122459412
2021-04-19,3905.22,3893.854,-0.290944214,0,0.9101039171218872
2021-04-16,3873.61,3905.216,0.815879339,2,0.8238677978515625
2021-04-15,3933.78,3873.612,-1.529621352,0,0.7961532771587372
2021-04-14,3978.37,3933.784,-1.120685386,0,0.7075405716896057
2021-04-13,3975.82,3978.369,0.064188065,2,0.8540456096331278
2021-04-12,3917.99,3975.817,1.475909465,0,0.6805618107318878
2021-04-09,3787.3,3917.991,3.450687732,0,0.9194229543209076
2021-04-08,3822.9,3787.303,-0.931125829,1,0.9056064784526824
2021-04-07,3823.23,3822.899,-0.008605294,0,0.7674702405929565
2021-04-06,3796.77,3823.228,0.696855485,2,0.8068893551826477
2021-04-01,3789.38,3796.77,0.194939387,2,0.8229402601718903
2021-03-30,3796.48,3789.383,-0.186910029,1,0.79130719602108
2021-03-26,3804.98,3768.99,-0.945891714,0,0.8212576508522034
2021-03-25,3782.5,3804.981,0.594262582,2,0.890398383140564
2021-03-24,3804.67,3782.503,-0.582547697,2,0.7905727326869965
2021-03-22,3797.63,3786.992,-0.279990784,1,0.9304567575454712
2021-03-18,3773.67,3797.625,0.634766518,0,0.8858096599578857
2021-03-17,3828.79,3773.671,-1.43949022,2,0.7813601791858673
2021-03-16,3822.39,3828.786,0.167277453,0,0.8539861738681793
2021-03-12,3841.9,3828.505,-0.348525923,1,0.9638795256614684
2021-03-11,3849.68,3841.895,-0.202094982,2,0.9497711658477784
2021-03-10,3826.28,3849.675,0.611403083,2,0.5447796583175659
2021-03-09,3817.81,3826.281,0.221828629,2,0.6963362097740173
2021-03-08,3846.39,3817.812,-0.742982381,2,0.6789514124393463
2021-03-05,3845.39,3846.39,0.026031177,2,0.776263028383255
2021-03-04,3849.17,3845.389,-0.098280877,2,0.7336067259311676
2021-03-03,3838.65,3849.172,0.274028416,2,0.7543219923973083
2021-03-02,3841.68,3838.653,-0.078689614,2,0.9316856563091278
2021-02-26,3844.26,3837.516,-0.175326513,1,0.6942612677812576
2021-02-25,3857.39,3844.256,-0.340360114,2,0.8331119418144226
2021-02-24,3871.17,3857.385,-0.356119634,0,0.9014615416526794
2021-02-23,3907.67,3871.171,-0.933908101,1,0.935831904411316
2021-02-22,3893.64,3907.665,0.360228568,0,0.7004671692848206
2021-02-19,3931.3,3893.639,-0.957852311,2,0.5150135159492493
2021-02-18,3941.19,3931.295,-0.25116754,2,0.6868270635604858
2021-02-17,3960.31,3941.194,-0.482588972,1,0.7323573231697083
2021-02-16,3975.33,3960.306,-0.377955949,0,0.7562080264091492
2021-02-15,3995.03,3975.331,-0.493062754,2,0.5919326841831207
2021-02-11,3991.44,3990.067,-0.034423658,1,0.9410839676856996
2021-02-09,4018.36,3991.441,-0.669999034,2,0.9414569139480592
2021-02-04,3961.62,3952.455,-0.231369937,0,0.8384614884853363
2021-02-03,3985.64,3961.621,-0.602613533,2,0.6498344639937083
2021-02-02,3982.26,3985.639,0.084750785,0,0.6973561346530914
2021-01-28,4034.16,4041.793,0.189159483,2,0.7657703757286072
2021-01-26,4015.69,4036.389,0.515453135,2,0.82459756731987
2021-01-22,4012.06,4010.966,-0.027168115,1,0.9604519804318746
2021-01-21,4023.64,4012.056,-0.287848957,2,0.5266534686088562
2021-01-20,4024.69,4023.638,-0.026088979,2,0.7668983340263367
2021-01-19,4024.97,4024.688,-0.006931734,0,0.8266658782958984
2021-01-14,4034.68,4040.011,0.132079802,0,0.8752161065737406
2021-01-13,4024.37,4034.682,0.256363426,2,0.7552023231983185
2021-01-11,4081.96,4016.735,-1.597956669,1,0.9505826830863952
2021-01-07,4070.28,4103.982,0.827902918,0,0.8198657184839249
2021-01-06,4129.96,4070.284,-1.444881872,0,0.9320557713508606
2020-12-30,4115.75,4131.086,0.372739322,0,0.8077980279922485
2020-12-16,4153.72,4166.078,0.297444004,2,0.8604732155799866
2020-12-15,4119.16,4153.723,0.839078841,1,0.8697776794433594
2020-12-10,4121.53,4165.289,1.061766413,0,0.8410765926043192
2020-12-09,4121.28,4121.528,0.006090345,0,0.823769768079122
2020-12-07,4068.86,4121.277,1.288297601,2,0.8518718481063843
2020-12-04,3962.92,4068.858,2.673153125,0,0.8189659913380941
2020-12-03,3998.02,3962.923,-0.87785954,0,0.8228396028280258
2020-12-01,3708.52,3926.125,5.867733184,0,0.7798421382904053
2020-11-26,3659.07,3682.443,0.638658852,0,0.9157596230506896
2020-11-25,3666.74,3659.074,-0.209041331,0,0.6628370881080627
2020-11-23,3644.93,3631.282,-0.374519916,0,0.8864664832750956
2020-11-20,3638.25,3644.933,0.183687212,0,0.8137590885162354
2020-11-17,3639.95,3639.945,0.0,0,0.9035423398017884
2020-11-16,3643.79,3639.945,-0.105467168,2,0.9183588027954102
2020-11-13,3617.67,3643.788,0.721845031,2,0.812529194355011
2020-11-12,3654.44,3617.674,-1.006090945,2,0.7085518836975098
2020-11-11,3641.65,3654.441,0.351324552,2,0.7405267655849457
2020-11-10,3528.17,3641.647,3.216371783,0,0.9458160400390624
2020-11-09,3472.22,3528.168,1.611361959,2,0.8400751650333405
2020-11-06,3461.88,3472.218,0.298594897,2,0.9101558327674866
2020-11-05,3448.25,3461.881,0.39527285,2,0.7620961666107178
2020-11-04,3465.57,3448.251,-0.499687209,2,0.7342188656330109
2020-11-03,3471.62,3465.568,-0.17435659,2,0.74415522813797
2020-11-02,3468.22,3471.621,0.098148415,0,0.828699141740799
2020-10-30,3460.61,3468.217,0.219845698,1,0.8180046081542969
2020-10-29,3474.1,3460.609,-0.388302118,2,0.7647965550422668
2020-10-28,3469.54,3474.099,0.131400704,0,0.8275942802429199
2020-10-26,3460.64,3465.186,0.131420854,2,0.878677487373352
2020-10-23,3473.02,3460.638,-0.356490995,2,0.7580990195274353
2020-10-22,3467.01,3473.019,0.173319373,1,0.9711624383926392
2020-10-21,3469.77,3467.01,-0.079601772,2,0.9228660464286804
2020-10-20,3466.25,3469.772,0.101637245,1,0.9641932845115662
2020-10-19,3477.94,3466.249,-0.336089948,2,0.94871723651886
2020-10-16,3464.51,3477.938,0.387558302,0,0.5856785774230957
2020-10-15,3475.91,3464.511,-0.327799523,2,0.818293035030365
2020-10-14,3499.77,3475.905,-0.681987089,2,0.8095210790634155
2020-10-13,3470.46,3499.773,0.844526841,2,0.767076293627421
2020-10-12,3484.88,3470.464,-0.413529897,2,0.8327986598014832
2020-10-09,3512.0,3484.875,-0.772351936,2,0.7717981139818827
2020-10-08,3504.85,3512.0,0.204117385,2,0.8482860028743744
2020-10-07,3535.36,3504.846,-0.863080666,1,0.95525062084198
2020-10-06,3537.07,3535.359,-0.048316855,0,0.8058263063430786
2020-10-05,3551.37,3537.068,-0.402830003,1,0.96751606464386
2020-10-02,3563.12,3551.374,-0.329654909,0,0.8401172086596489
2020-10-01,3540.99,3563.12,0.624994881,1,0.96292245388031
2020-09-30,3559.54,3540.989,-0.521079005,2,0.5522785186767578
2020-09-29,3583.76,3559.537,-0.675993362,2,0.5298599600791931
2020-09-23,3587.3,3577.294,-0.278845047,1,0.9353225827217102
2020-09-17,3582.25,3564.201,-0.503873123,0,0.7803425590197245
2020-09-15,3670.37,3667.417,-0.080346211,0,0.7480069398880005
2020-09-14,3672.23,3670.366,-0.050868218,2,0.6024792393048605
2020-09-10,3669.69,3664.438,-0.143118356,0,0.9143095016479492
2020-09-09,3671.7,3669.69,-0.054661373,0,0.6892135228429522
2020-09-03,3675.73,3650.683,-0.681361624,0,0.7972317337989807
2020-09-02,3679.74,3675.728,-0.109056588,2,0.8088834285736084
2020-08-31,3663.86,3679.368,0.423406494,2,0.5406842231750488
2020-08-28,3663.58,3663.855,0.007424426,1,0.6812000274658203
2020-08-27,3706.84,3663.583,-1.166977488,2,0.8285742600758871
2020-08-26,3709.66,3706.841,-0.075990792,0,0.6150508522987366
2020-08-25,3721.76,3709.66,-0.325141781,0,0.913105934858322
2020-08-24,3704.25,3721.761,0.472835767,0,0.6766213178634644
2020-08-21,3719.78,3704.246,-0.417578571,0,0.845395028591156
2020-08-19,3684.7,3679.398,-0.143838111,0,0.9290169179439544
2020-08-17,3690.68,3691.488,0.021947187,0,0.9478765726089478
2020-08-12,3784.61,3770.189,-0.380990581,2,0.805121898651123
2020-08-11,3752.57,3784.608,0.853815307,2,0.714347759882609
2020-08-10,3779.94,3752.568,-0.724191006,1,0.9322898983955384
2020-08-05,3844.77,3828.449,-0.424446937,1,0.9257407486438752
2020-08-04,3891.14,3844.768,-1.191656834,0,0.7118222713470459
2020-08-03,3909.43,3891.137,-0.468021714,2,0.9544951617717744
2020-07-31,3906.04,3909.434,0.086967942,1,0.8272126515706381
2020-07-30,3932.42,3906.037,-0.67078373,2,0.5367308259010315
2020-07-29,3947.66,3932.415,-0.386077206,2,0.9268249273300172
2020-07-28,3942.66,3947.656,0.126767272,1,0.8576812744140625
2020-07-27,3920.4,3942.658,0.567850799,1,0.9225956797599792
2020-07-24,3920.72,3920.396,-0.008161775,0,0.84647536277771
2020-07-23,3921.55,3920.716,-0.021343585,2,0.8938490450382233
2020-07-20,3942.7,3928.237,-0.366728756,1,0.5998942852020264
2020-07-17,3959.96,3942.696,-0.435838286,2,0.9522677958011628
2020-07-16,3962.14,3959.955,-0.055071291,0,0.8874218761920929
2020-07-15,3978.51,3962.137,-0.41158604,1,0.9505842725435892
2020-07-14,3956.44,3978.512,0.557926094,1,0.9670226573944092
2020-07-13,3973.88,3956.438,-0.438941176,0,0.5372692346572876
2020-07-07,4021.55,3987.793,-0.839452032,0,0.8917509317398071
2020-07-03,4040.23,4021.456,-0.464553336,1,0.9668229222297668
2020-07-02,4048.81,4040.225,-0.212037611,2,0.8579333424568176
2020-07-01,4052.67,4048.81,-0.095221199,2,0.7853272259235382
2020-06-30,4038.5,4052.669,0.350897784,2,0.8637445867061615
2020-06-26,4036.27,4038.498,0.055125112,2,0.9425380229949952
2020-06-25,4028.19,4036.273,0.200586218,1,0.7067697644233704
2020-06-24,3990.69,4028.193,0.939737003,2,0.9374641180038452
2020-06-23,4021.65,3990.691,-0.769907108,0,0.6224759817123413
2020-06-19,4019.55,4027.167,0.189424048,1,0.9662209153175354
2020-06-16,3997.34,4009.751,0.310381093,1,0.8002573251724243
2020-06-15,4023.46,3997.344,-0.649167148,1,0.8528394103050232
2020-06-10,4046.3,4026.406,-0.491536084,1,0.9039745728174844
2020-06-09,4051.65,4046.295,-0.132217673,2,0.695045992732048
2020-06-08,4037.63,4051.652,0.347332642,2,0.9260385036468506
2020-06-05,4041.74,4037.628,-0.101787793,1,0.966562032699585
2020-06-04,4048.28,4041.742,-0.161574673,0,0.8156544208526612
2020-06-03,3968.25,4048.283,2.01693645,2,0.9194095432758332
2020-06-02,3965.14,3968.246,0.078408388,2,0.7925290067990621
2020-06-01,3983.09,3965.137,-0.450805442,0,0.9088837305704752
2020-05-29,3975.75,3983.093,0.184619115,0,0.8704564571380615
2020-05-28,3916.61,3975.753,1.51018548,2,0.9385953545570374
2020-05-27,3856.83,3916.605,1.549900592,2,0.7106806039810181
2020-05-26,3849.02,3856.828,0.202934931,2,0.921267181634903
2020-05-25,3909.02,3849.017,-1.534988309,1,0.9739998579025269
2020-05-22,3940.08,3909.02,-0.788233326,2,0.7628476222356161
2020-05-21,3924.83,3940.077,0.388398691,1,0.9696650505065918
2020-05-20,3930.18,3924.833,-0.136024339,2,0.932174265384674
2020-05-19,3978.29,3930.179,-1.209239356,2,0.7757012248039246
2020-05-18,3962.43,3978.286,0.400259841,2,0.6854701638221741
2020-05-15,3994.07,3962.426,-0.792349063,1,0.8306311766306559
2020-05-14,4013.06,3994.073,-0.473155031,1,0.9681653082370758
2020-05-13,4026.73,4013.061,-0.339481331,2,0.9581736326217652
2020-05-12,4030.14,4026.731,-0.084587632,1,0.7694393172860146
2020-05-11,4058.22,4030.14,-0.692002386,0,0.9431118369102478
2020-05-07,4013.22,4033.363,0.502016338,1,0.96658194065094
2020-05-06,4036.55,4013.216,-0.578067905,2,0.7662558257579803
2020-05-05,3995.6,4036.55,1.024927933,1,0.9628670811653136
2020-05-04,4027.27,3995.598,-0.786463091,1,0.8972665667533875
2020-04-30,4027.61,4027.271,-0.008367249,0,0.9308813214302064
2020-04-29,4030.57,4027.608,-0.073438781,2,0.8758220314979553
2020-04-28,4029.28,4030.568,0.031966009,0,0.7411449909210205
2020-04-24,4002.76,4018.188,0.385333734,0,0.872011236846447
2020-04-23,4002.41,4002.764,0.00876971,2,0.9242656230926514
2020-04-22,3977.98,4002.413,0.614256791,0,0.8456124663352966
2020-04-21,3925.8,3977.978,1.329182329,2,0.927638053894043
2020-04-20,3942.15,3925.797,-0.414925444,0,0.6912055909633636
2020-04-17,3912.29,3942.154,0.763363852,2,0.8171126246452332
2020-04-16,3908.35,3912.289,0.100886667,0,0.8323727051417033
2020-04-15,3919.59,3908.346,-0.286943058,0,0.6039913445711136
2020-04-14,3798.04,3919.593,3.200495414,0,0.6730124950408936
2020-04-09,3768.3,3798.037,0.789135685,2,0.832649752497673
2020-04-08,3836.26,3768.3,-1.77151705,1,0.8644942343235016
2020-04-07,3829.98,3836.26,0.163864914,1,0.8746289610862732
2020-04-06,3849.12,3829.984,-0.497178447,1,0.8499460071325302
2020-04-03,3866.86,3849.121,-0.45869282,2,0.8217223584651947
2020-04-02,3861.74,3866.858,0.132453144,2,0.8324951767921448
2020-04-01,3795.73,3861.743,1.739218864,2,0.8086638569831848
2020-03-30,3853.94,3795.727,-1.510480184,0,0.8590947985649109
2020-03-27,3806.13,3853.94,1.25615816,2,0.8725889325141907
2020-03-26,3746.05,3806.129,1.603823121,2,0.8063545823097229
2020-03-25,3707.01,3746.049,1.053003846,2,0.8614818453788757
2020-03-24,3727.73,3707.014,-0.555806974,2,0.7039974927902222
2020-03-23,3866.57,3727.733,-3.590701837,1,0.7747838695844015
2020-03-18,4030.76,3939.966,-2.252625061,1,0.7785402983427048
2020-03-17,4141.62,4030.764,-2.676727776,1,0.9693184494972228
2020-03-16,4221.37,4141.624,-1.889009387,2,0.8997329473495483
2020-03-13,4365.89,4221.366,-3.310365142,2,0.6759564876556396
2020-03-12,4428.62,4365.893,-1.416489637,0,0.8338274459044138
2020-03-11,4420.89,4428.624,0.174851512,2,0.7305350502332052
2020-03-10,4498.19,4420.894,-1.71835821,2,0.8966560065746307
2020-03-09,4565.98,4498.189,-1.484676123,0,0.4702595174312591
2020-03-06,4567.89,4565.979,-0.041879274,2,0.7800688573292324
2020-03-05,4610.16,4567.892,-0.91680155,2,0.8409944176673889
2020-03-04,4611.64,4610.158,-0.032179428,2,0.940075933933258
2020-03-03,4599.24,4611.642,0.269762254,2,0.9151433308919272
2020-03-02,4629.57,4599.235,-0.655201522,0,0.7304225564002991
2020-02-28,4608.65,4629.568,0.453820238,2,0.6652644872665405
2020-02-27,4632.06,4608.653,-0.505261485,2,0.7765866788950834
2020-02-26,4633.82,4632.057,-0.037960074,0,0.7956772843996683
2020-02-25,4607.18,4633.816,0.578206568,1,0.9279957016309104
2020-02-24,4666.11,4607.177,-1.262894856,2,0.9020404070615768
2020-02-21,4641.35,4666.105,0.53329277,0,0.8120656371116638
2020-02-20,4620.58,4641.353,0.449510376,0,0.8859370946884155
2020-02-19,4699.76,4620.583,-1.684744887,2,0.8417719751596451
2020-02-18,4674.48,4699.762,0.540765569,0,0.9135361909866332
2020-02-14,4648.79,4664.255,0.332602463,0,0.7939200401306152
2020-02-13,4639.05,4648.793,0.210107854,0,0.7997383574644724
2020-02-12,4645.92,4639.046,-0.14797927,1,0.967111349105835
2020-02-11,4673.41,4645.921,-0.588242594,2,0.7305803894996643
2020-02-07,4648.28,4673.412,0.540759628,1,0.766309118270874
2020-02-06,4672.16,4648.276,-0.511240835,2,0.7754620015621185
2020-02-05,4680.08,4672.162,-0.169270466,0,0.7930645108222961
2020-02-04,4650.06,4680.084,0.645777308,2,0.8196240901947022
2020-02-03,4659.63,4650.055,-0.205381334,2,0.8561193645000458
2020-01-31,4645.57,4659.625,0.302567888,2,0.8153378665447235
2020-01-30,4645.15,4645.569,0.008977101,2,0.8859781523545583
2020-01-29,4634.73,4645.152,0.224953967,2,0.8709137290716171
2020-01-28,4653.27,4634.726,-0.398601071,1,0.7818410620093346
2020-01-27,4642.49,4653.274,0.232289138,0,0.7940511107444763
2020-01-24,4635.57,4642.49,0.14930206,2,0.8014796376228333
2020-01-23,4653.9,4635.569,-0.393799088,0,0.7335011959075928
2020-01-22,4667.94,4653.896,-0.30092484,0,0.6145370453596115
2020-01-21,4674.94,4667.943,-0.149713087,2,0.917337437470754
2020-01-17,4664.27,4671.011,0.144610106,0,0.7613963782787323
2020-01-16,4656.11,4664.266,0.175146168,2,0.8501670211553574
2020-01-15,4657.91,4656.111,-0.038622472,2,0.7576640725135804
2020-01-14,4648.67,4657.91,0.198766529,0,0.6284028068184853
2020-01-13,4657.99,4648.67,-0.199979176,2,0.8667715191841125
2020-01-10,4649.75,4657.985,0.177041662,2,0.7413710877299309
2020-01-09,4675.36,4649.753,-0.547679868,2,0.7359211146831512
2020-01-08,4666.7,4675.359,0.18548427,2,0.7920774102210999
2020-01-07,4679.64,4666.703,-0.27649551,0,0.7196047455072403
2020-01-06,4672.86,4679.642,0.145178818,0,0.9115538895130156
2020-01-03,4714.17,4672.858,-0.876231528,2,0.909920871257782
2019-12-30,4612.34,4714.165,2.207731135,2,0.945199966430664
2019-12-27,4587.32,4612.337,0.545416853,2,0.9463884234428406
