date,Open,Close,Change
2018-09-17,4342.13,4308.803,-0.767457976
2018-09-14,4325.56,4342.127,0.383048846
2018-09-13,4340.39,4325.558,-0.341789326
2018-09-12,4335.3,4340.393,0.117477453
2018-09-11,4339.39,4335.3,-0.09418381
2018-09-10,4347.61,4339.387,-0.189184315
2018-09-07,4339.35,4347.612,0.190304824
2018-09-06,4305.52,4339.354,0.785758199
2018-09-05,4285.55,4305.523,0.466124861
2018-09-04,4279.18,4285.547,0.148790189
2018-09-03,4279.97,4279.18,-0.018504794
2018-08-31,4298.21,4279.972,-0.424362502
2018-08-30,4292.42,4298.212,0.134865553
2018-08-29,4288.35,4292.423,0.095048279
2018-08-28,4315.95,4288.347,-0.639488854
2018-08-27,4311.08,4315.947,0.1128487
2018-08-24,4290.22,4311.082,0.486292192
2018-08-23,4281.26,4290.219,0.209237419
2018-08-22,4290.61,4281.261,-0.217824657
2018-08-21,4292.76,4290.607,-0.050107646
2018-08-20,4310.5,4292.758,-0.411553375
2018-08-17,4299.08,4310.498,0.265638353
2018-08-16,4306.37,4299.078,-0.169423278
2018-08-14,4286.89,4306.374,0.454548848
2018-08-13,4341.99,4286.888,-1.268981229
2018-08-10,4370.29,4341.987,-0.64764566
2018-08-09,4384.79,4370.291,-0.330756701
2018-08-08,4368.5,4384.794,0.37298844
2018-08-07,4401.46,4368.5,-0.74879733
2018-08-06,4404.88,4401.458,-0.077663881
2018-08-03,4389.07,4404.879,0.360213066
2018-08-02,4373.55,4389.069,0.354906441
2018-08-01,4326.87,4373.547,1.078723845
2018-07-31,4398.68,4326.872,-1.632534473
2018-07-30,4400.59,4398.682,-0.043335108
2018-07-27,4396.87,4400.589,0.084673947
2018-07-26,4393.89,4396.866,0.067730417
2018-07-25,4401.58,4393.89,-0.174709991
2018-07-24,4402.16,4401.58,-0.013129924
2018-07-23,4400.85,4402.158,0.029721531
2018-07-20,4381.98,4400.85,0.430696008
2018-07-19,4375.52,4381.977,0.147685472
2018-07-18,4374.24,4375.515,0.029239392
2018-07-17,4363.05,4374.236,0.25628837
2018-07-16,4373.85,4363.054,-0.246716562
2018-07-13,4373.33,4373.845,0.011775924
2018-07-12,4369.81,4373.33,0.080598507
2018-07-11,4349.45,4369.808,0.468128477
2018-07-10,4354.76,4349.447,-0.122073233
2018-07-09,4395.87,4354.763,-0.935060137
2018-07-06,4396.48,4395.867,-0.013829261
2018-07-05,4411.54,4396.475,-0.341377774
2018-07-04,4402.1,4411.535,0.214329525
2018-07-03,4393.91,4402.1,0.186417152
2018-07-02,4360.58,4393.909,0.764278713
2018-06-28,4360.32,4360.582,0.005939927
2018-06-27,4378.25,4360.323,-0.409501326
2018-06-26,4367.77,4378.252,0.239893364
2018-06-25,4382.61,4367.774,-0.33845152
2018-06-22,4375.18,4382.607,0.169661436
2018-06-21,4375.18,4375.184,0.000159994
2018-06-20,4376.1,4375.177,-0.021068993
2018-06-19,4368.08,4376.099,0.183650609
2018-06-18,4372.31,4368.077,-0.096790963
2018-06-15,4394.08,4372.309,-0.495371496
2018-06-14,4386.43,4394.076,0.174333153
2018-06-13,4379.01,4386.429,0.16949048
2018-06-12,4383.99,4379.007,-0.113709149
2018-06-11,4393.63,4383.992,-0.219272191
2018-06-08,4401.75,4393.626,-0.184517605
2018-06-06,4412.68,4401.748,-0.247740602
2018-06-05,4377.61,4412.68,0.801168127
2018-06-04,4298.95,4377.608,1.829749976
2018-06-01,4304.16,4298.948,-0.121022537
2018-05-31,4290.62,4304.157,0.315548949
2018-05-30,4294.45,4290.618,-0.08932451
2018-05-29,4302.75,4294.454,-0.192714141
2018-05-28,4302.98,4302.746,-0.005531045
2018-05-25,4324.88,4302.984,-0.506187923
2018-05-24,4319.17,4324.876,0.132201448
2018-05-23,4320.05,4319.166,-0.020509012
2018-05-22,4325.63,4320.052,-0.128952314
2018-05-21,4337.15,4325.63,-0.26556622
2018-05-18,4323.03,4337.148,0.326646121
2018-05-17,4316.46,4323.027,0.152184963
2018-05-16,4318.48,4316.458,-0.046729448
2018-05-15,4303.98,4318.476,0.336804539
2018-05-14,4287.52,4303.98,0.38402198
2018-05-11,4252.05,4287.515,0.834186844
2018-05-10,4276.42,4252.045,-0.570055862
2018-05-09,4302.65,4276.423,-0.609577677
2018-05-08,4296.38,4302.651,0.146076634
2018-05-07,4305.15,4296.375,-0.203895193
2018-05-04,4307.26,4305.153,-0.048824588
2018-05-03,4302.16,4307.256,0.118405583
2018-05-02,4281.4,4302.162,0.484981775
2018-04-30,4256.12,4281.398,0.593921224
2018-04-27,4295.21,4256.12,-0.909968209
2018-04-26,4330.48,4295.205,-0.814666444
2018-04-25,4341.11,4330.484,-0.244730147
2018-04-24,4353.41,4341.108,-0.282651795
2018-04-23,4347.2,4353.413,0.142850472
2018-04-20,4348.83,4347.203,-0.037435348
2018-04-19,4352.49,4348.831,-0.084089778
2018-04-18,4338.39,4352.491,0.324982159
2018-04-17,4352.39,4338.392,-0.321685105
2018-04-16,4373.4,4352.393,-0.480381177
2018-04-13,4361.82,4373.402,0.265508374
2018-04-12,4359.68,4361.821,0.049223853
2018-04-11,4332.76,4359.675,0.621151127
2018-04-10,4330.14,4332.762,0.060575423
2018-04-09,4403.08,4330.139,-1.656657392
2018-04-06,4417.78,4403.083,-0.332768646
2018-04-05,4427.74,4417.784,-0.22492272
2018-04-04,4475.99,4427.743,-1.077818385
2018-04-03,4474.09,4475.986,0.042444414
2018-03-29,4507.56,4474.087,-0.742486781
2018-03-28,4524.69,4507.555,-0.378744012
2018-03-27,4539.83,4524.692,-0.333514471
2018-03-26,4543.23,4539.833,-0.074748598
2018-03-23,4523.68,4543.229,0.432148163
2018-03-22,4494.02,4523.68,0.660032959
2018-03-21,4494.16,4494.018,-0.003115155
2018-03-20,4468.11,4494.158,0.582998311
2018-03-16,4456.62,4468.109,0.257908749
2018-03-15,4422.1,4456.615,0.780625473
2018-03-14,4432.86,4422.095,-0.242777965
2018-03-13,4437.78,4432.857,-0.110911337
2018-03-12,4491.71,4437.779,-1.200722575
2018-03-09,4476.31,4491.712,0.344145297
2018-03-08,4475.38,4476.307,0.020825071
2018-03-07,4467.52,4475.375,0.175779772
2018-03-06,4486.78,4467.522,-0.429283074
2018-03-05,4499.19,4486.783,-0.275849408
2018-03-02,4510.89,4499.194,-0.259217311
2018-03-01,4497.43,4510.887,0.299193028
2018-02-28,4502.89,4497.431,-0.121144528
2018-02-27,4488.82,4502.886,0.313423336
2018-02-26,4467.29,4488.817,0.481813035
2018-02-23,4457.25,4467.293,0.22527333
2018-02-22,4477.58,4457.252,-0.453950774
2018-02-21,4492.39,4477.578,-0.329646578
2018-02-20,4457.16,4492.387,0.790255867
2018-02-19,4481.91,4457.164,-0.552086299
2018-02-16,4477.24,4481.908,0.104283019
2018-02-15,4467.42,4477.239,0.219858589
2018-02-14,4463.91,4467.417,0.078585831
2018-02-13,4456.01,4463.909,0.177198765
2018-02-12,4462.97,4456.013,-0.155882742
2018-02-09,4471.69,4462.97,-0.194982254
2018-02-08,4469.66,4471.689,0.045506868
2018-02-07,4461.44,4469.655,0.184133374
2018-02-06,4480.3,4461.44,-0.42097618
2018-02-05,4463.89,4480.301,0.36754905
2018-02-02,4454.12,4463.894,0.219347284
2018-02-01,4478.32,4454.124,-0.540291895
2018-01-31,4458.3,4478.32,0.448959963
2018-01-30,4477.34,4458.304,-0.425118675
2018-01-29,4463.12,4477.338,0.318611339
2018-01-26,4478.3,4463.118,-0.338968063
2018-01-25,4474.5,4478.298,0.084858624
2018-01-24,4451.88,4474.501,0.508077258
2018-01-23,4452.74,4451.882,-0.019156765
2018-01-22,4468.42,4452.735,-0.350907425
2018-01-19,4462.77,4468.415,0.12658069
2018-01-18,4474.66,4462.766,-0.26571875
2018-01-17,4460.49,4474.656,0.317520956
2018-01-16,4451.94,4460.493,0.192118492
2018-01-15,4475.34,4451.94,-0.522954213
2018-01-12,4480.0,4475.344,-0.103995466
2018-01-11,4480.49,4480.003,-0.010869347
2018-01-10,4478.57,4480.49,0.04296018
2018-01-09,4490.48,4478.566,-0.265205797
2018-01-08,4501.05,4490.475,-0.23490085
2018-01-05,4497.28,4501.048,0.083872993
2018-01-04,4518.31,4497.276,-0.465461953
2018-01-03,4509.0,4518.307,0.206476074
2017-12-29,4473.88,4508.997,0.785023993
2017-12-28,4477.46,4473.876,-0.080134648
2017-12-27,4449.48,4477.464,0.628836962
2017-12-22,4454.54,4449.484,-0.11356945
2017-12-21,4454.99,4454.543,-0.00992147
2017-12-20,4450.1,4454.985,0.10979531
2017-12-19,4472.51,4450.099,-0.501172271
2017-12-18,4456.87,4472.514,0.350918603
2017-12-15,4439.09,4456.874,0.400600033
2017-12-14,4470.56,4439.091,-0.703938499
2017-12-12,4444.41,4470.561,0.588447325
2017-12-11,4413.28,4444.408,0.705417019
2017-12-07,4423.97,4413.276,-0.241796232
2017-12-06,4403.74,4423.973,0.459427564
2017-12-05,4382.02,4403.741,0.495592904
2017-12-04,4423.52,4382.024,-0.938076464
2017-12-01,4391.09,4423.52,0.738518058
2017-11-30,4431.31,4391.091,-0.907676799
2017-11-29,4444.59,4431.313,-0.298700285
2017-11-28,4410.65,4444.589,0.769546962
2017-11-27,4419.77,4410.647,-0.206390877
2017-11-24,4479.94,4419.769,-1.343142689
2017-11-23,4458.42,4479.941,0.482727173
2017-11-22,4471.73,4458.419,-0.297692325
2017-11-21,4477.9,4471.731,-0.137832374
2017-11-20,4476.17,4477.903,0.038626738
2017-11-17,4483.09,4476.174,-0.154290868
2017-11-16,4446.96,4483.091,0.812487632
2017-11-15,4489.88,4446.96,-0.95601579
2017-11-14,4489.49,4489.884,0.008865157
2017-11-13,4519.41,4489.486,-0.662121826
2017-11-10,4540.1,4519.41,-0.45573876
2017-11-09,4540.91,4540.101,-0.017859848
2017-11-08,4583.86,4540.912,-0.937004444
2017-11-07,4542.49,4583.863,0.910711164
2017-11-06,4581.75,4542.494,-0.856725611
2017-11-03,4583.31,4581.747,-0.034189235
2017-11-02,4601.28,4583.314,-0.390369976
2017-11-01,4652.62,4601.276,-1.103614026
2017-10-31,4644.29,4652.623,0.179359915
2017-10-30,4653.37,4644.293,-0.195105829
2017-10-27,4600.37,4653.372,1.152058757
2017-10-26,4620.71,4600.373,-0.44010562
2017-10-25,4697.55,4620.709,-1.63580946
2017-10-24,4665.22,4697.552,0.693151334
2017-10-23,4674.21,4665.215,-0.192374878
2017-10-20,4702.92,4674.207,-0.610577849
2017-10-19,4686.12,4702.922,0.358612472
2017-10-18,4683.25,4686.117,0.061154074
2017-10-17,4675.12,4683.253,0.174070584
2017-10-16,4680.09,4675.115,-0.10628003
2017-10-13,4674.69,4680.089,0.115579956
2017-10-12,4640.14,4674.686,0.744611956
2017-10-11,4664.15,4640.135,-0.514948802
2017-10-10,4676.76,4664.153,-0.269502991
2017-10-09,4677.16,4676.757,-0.008701854
2017-10-06,4682.5,4677.164,-0.113934888
2017-10-05,4665.52,4682.499,0.364032695
2017-10-04,4664.52,4665.515,0.021331241
2017-10-03,4707.8,4664.52,-0.919409559
2017-10-02,4693.59,4707.804,0.302795812
2017-09-29,4688.12,4693.592,0.116784628
2017-09-28,4681.16,4688.117,0.148552828
2017-09-27,4662.12,4681.163,0.408462245
2017-09-26,4628.6,4662.12,0.724193061
2017-09-25,4616.85,4628.6,0.254437384
2017-09-22,4610.23,4616.853,0.143658776
2017-09-20,4611.38,4610.23,-0.024894945
2017-09-19,4645.0,4611.378,-0.723789332
2017-09-18,4640.9,4644.998,0.088215572
2017-09-15,4647.72,4640.904,-0.14673849
2017-09-14,4637.57,4647.724,0.218929263
2017-09-13,4643.81,4637.571,-0.134243363
2017-09-12,4656.65,4643.805,-0.27582066
2017-09-11,4659.11,4656.649,-0.052885603
2017-09-07,4643.36,4659.113,0.339172204
2017-09-06,4653.29,4643.364,-0.213397219
2017-09-05,4642.19,4653.294,0.239305413
2017-09-04,4652.16,4642.185,-0.214480877
2017-09-01,4641.06,4652.163,0.239147747
2017-08-31,4617.51,4641.064,0.510036463
2017-08-30,4643.32,4617.513,-0.555702003
2017-08-29,4644.48,4643.316,-0.025126586
2017-08-28,4670.54,4644.483,-0.557901228
2017-08-25,4660.11,4670.54,0.223814459
2017-08-24,4665.94,4660.11,-0.125012243
2017-08-23,4668.45,4665.943,-0.053743725
2017-08-22,4692.75,4668.452,-0.517862219
2017-08-21,4688.6,4692.754,0.088597876
2017-08-18,4697.64,4688.6,-0.1924583
2017-08-17,4685.93,4697.641,0.249918373
2017-08-16,4654.69,4685.93,0.671107777
2017-08-14,4656.95,4654.692,-0.048551059
2017-08-11,4634.07,4656.953,0.493799187
2017-08-10,4677.92,4634.07,-0.93736125
2017-08-09,4637.47,4677.919,0.872177773
2017-08-08,4611.88,4637.472,0.554827485
2017-08-07,4652.41,4611.884,-0.8710115
2017-08-04,4659.39,4652.407,-0.149955123
2017-08-03,4703.36,4659.394,-0.934862792
2017-08-02,4701.12,4703.364,0.047775869
2017-08-01,4711.04,4701.118,-0.210505759
2017-07-31,4712.33,4711.035,-0.027375022
2017-07-28,4736.85,4712.325,-0.517749137
2017-07-27,4744.23,4736.85,-0.155599473
2017-07-26,4727.87,4744.232,0.346075505
2017-07-25,4730.11,4727.87,-0.047356193
2017-07-24,4730.2,4730.11,-0.001966089
2017-07-21,4719.1,4730.203,0.235341634
2017-07-20,4730.19,4719.097,-0.234535984
2017-07-19,4731.71,4730.191,-0.031996923
2017-07-18,4733.81,4731.705,-0.044404007
2017-07-17,4720.53,4733.807,0.281324522
2017-07-14,4713.3,4720.527,0.153417057
2017-07-13,4700.01,4713.296,0.28268025
2017-07-12,4716.83,4700.01,-0.356679926
2017-07-11,4724.83,4716.834,-0.169149086
2017-07-10,4723.69,4724.826,0.024006646
2017-07-07,4729.76,4723.692,-0.128230689
2017-07-06,4724.82,4729.757,0.104427192
2017-07-05,4694.65,4724.823,0.642667444
2017-07-04,4694.94,4694.652,-0.006049071
2017-07-03,4697.38,4694.936,-0.051986449
2017-06-30,4698.42,4697.378,-0.022113831
2017-06-28,4680.76,4698.417,0.377182177
2017-06-27,4667.48,4680.762,0.284500233
2017-06-26,4681.52,4667.483,-0.299753328
2017-06-23,4679.67,4681.516,0.039554113
2017-06-22,4666.49,4679.665,0.282439566
2017-06-21,4666.6,4666.485,-0.002464321
2017-06-20,4663.46,4666.6,0.067310523
2017-06-19,4666.73,4663.461,-0.070049049
2017-06-16,4652.17,4666.73,0.313036914
2017-06-15,4639.42,4652.167,0.274710945
2017-06-14,4668.68,4639.422,-0.626708057
2017-06-13,4674.02,4668.681,-0.114184413
2017-06-12,4664.23,4674.018,0.209787976
2017-06-09,4676.73,4664.233,-0.267195298
2017-06-08,4651.9,4676.729,0.533846959
2017-06-06,4635.25,4651.895,0.359074406
2017-06-05,4629.2,4635.251,0.1306921
2017-06-02,4630.02,4629.201,-0.017624125
2017-06-01,4637.05,4630.017,-0.151734302
2017-05-31,4644.38,4637.053,-0.15769607
2017-05-30,4654.0,4644.377,-0.206789814
2017-05-29,4631.34,4654.001,0.489253439
2017-05-26,4629.67,4631.342,0.036093277
2017-05-25,4636.25,4629.671,-0.141946555
2017-05-24,4610.31,4636.252,0.5626081
2017-05-23,4622.99,4610.314,-0.274281126
2017-05-22,4631.85,4622.994,-0.191262547
2017-05-19,4607.19,4631.853,0.535315453
2017-05-18,4601.11,4607.19,0.132142027
2017-05-17,4627.83,4601.11,-0.577354954
2017-05-16,4625.18,4627.829,0.05729508
2017-05-15,4644.32,4625.179,-0.412052065
2017-05-12,4668.13,4644.316,-0.510118722
2017-05-11,4669.15,4668.129,-0.021845523
2017-05-10,4673.18,4669.149,-0.08627956
2017-05-09,4703.91,4673.181,-0.65330729
2017-05-08,4699.82,4703.912,0.087067164
2017-05-05,4678.04,4699.82,0.46564403
2017-05-04,4666.44,4678.037,0.248497731
2017-05-03,4647.08,4666.441,0.416627215
2017-05-02,4676.26,4647.08,-0.624002943
2017-04-28,4693.83,4676.26,-0.374299959
2017-04-27,4697.61,4693.829,-0.080509008
2017-04-26,4696.55,4697.611,0.022591051
2017-04-25,4702.88,4696.55,-0.134534669
2017-04-24,4702.93,4702.877,-0.001020641
2017-04-21,4717.81,4702.925,-0.315569947
2017-04-20,4717.42,4717.813,0.008309625
2017-04-19,4703.21,4717.421,0.302261968
2017-04-18,4705.29,4703.205,-0.044333071
2017-04-17,4705.29,4705.291,0.0
2017-04-13,4713.79,4705.291,-0.180216073
2017-04-12,4721.83,4713.786,-0.170315395
2017-04-11,4706.61,4721.828,0.32335382
2017-04-10,4703.73,4706.609,0.061291835
2017-04-07,4716.33,4703.726,-0.267178251
2017-04-06,4716.3,4716.327,0.000530076
2017-04-05,4701.54,4716.302,0.314088909
2017-04-04,4724.2,4701.535,-0.479658439
2017-04-03,4718.42,4724.195,0.122329007
2017-03-30,4728.91,4718.423,-0.221826876
2017-03-29,4729.47,4728.913,-0.011692652
2017-03-28,4703.29,4729.466,0.556546588
2017-03-27,4707.43,4703.29,-0.087988525
2017-03-24,4723.61,4707.432,-0.342513386
2017-03-23,4731.26,4723.611,-0.161627204
2017-03-22,4718.1,4731.258,0.278819687
2017-03-21,4712.68,4718.103,0.115093772
2017-03-20,4715.17,4712.679,-0.052829484
2017-03-17,4717.71,4715.17,-0.053924422
2017-03-16,4721.36,4717.714,-0.077117692
2017-03-15,4719.74,4721.355,0.034323961
2017-03-14,4728.95,4719.735,-0.194758027
2017-03-13,4744.26,4728.945,-0.322832154
2017-03-10,4745.94,4744.261,-0.035419733
2017-03-09,4745.01,4745.942,0.019747081
2017-03-08,4758.28,4745.005,-0.278924493
2017-03-07,4755.95,4758.277,0.048970258
2017-03-06,4763.68,4755.948,-0.162353406
2017-03-03,4744.89,4763.682,0.396131751
2017-03-02,4748.76,4744.886,-0.081663355
2017-03-01,4736.8,4748.764,0.252575578
2017-02-28,4755.66,4736.8,-0.396621963
2017-02-27,4747.81,4755.662,0.165339318
2017-02-24,4747.82,4747.812,-0.000126374
2017-02-23,4752.88,4747.818,-0.106419776
2017-02-22,4728.65,4752.876,0.512345069
2017-02-21,4719.6,4728.649,0.191817266
2017-02-20,4741.75,4719.596,-0.4671485
2017-02-17,4727.26,4741.747,0.306392938
2017-02-16,4718.42,4727.263,0.187499364
2017-02-15,4721.58,4718.416,-0.066926806
2017-02-14,4728.25,4721.576,-0.141193828
2017-02-13,4734.74,4728.252,-0.136924242
2017-02-09,4725.85,4734.735,0.188072106
2017-02-08,4711.97,4725.847,0.294526556
2017-02-07,4704.85,4711.969,0.151354518
2017-02-06,4715.8,4704.848,-0.232177085
2017-02-03,4741.51,4715.797,-0.542211694
2017-02-02,4720.57,4741.506,0.443590874
2017-02-01,4715.75,4720.566,0.102189536
2017-01-31,4723.29,4715.747,-0.159634593
2017-01-30,4720.62,4723.287,0.056539207
2017-01-27,4721.36,4720.618,-0.015609926
2017-01-26,4720.18,4721.355,0.0249355
2017-01-25,4687.21,4720.178,0.703403817
2017-01-24,4689.78,4687.208,-0.054863969
2017-01-23,4679.3,4689.781,0.224029331
2017-01-20,4656.74,4679.298,0.484480871
2017-01-19,4647.1,4656.737,0.207333517
2017-01-18,4660.99,4647.102,-0.298048013
2017-01-17,4681.65,4660.994,-0.441148169
2017-01-16,4690.28,4681.647,-0.183997662
2017-01-13,4672.27,4690.277,0.385380043
2017-01-12,4666.92,4672.271,0.114658061
2017-01-11,4647.79,4666.92,0.411615071
2017-01-10,4643.16,4647.789,0.099738152
2017-01-09,4644.34,4643.158,-0.025407281
2017-01-06,4633.81,4644.338,0.227286166
2017-01-05,4638.79,4633.806,-0.107420277
2017-01-04,4634.08,4638.789,0.101681521
2017-01-03,4630.88,4634.077,0.069058164
2016-12-30,4625.41,4630.879,0.118259812
2016-12-29,4607.09,4625.409,0.397648059
2016-12-28,4620.02,4607.089,-0.279782641
2016-12-27,4601.24,4620.015,0.408085824
2016-12-23,4569.68,4601.238,0.690639472
2016-12-22,4564.84,4569.678,0.10589628
2016-12-21,4593.31,4564.844,-0.619640843
2016-12-20,4549.07,4593.306,0.972374146
2016-12-19,4546.0,4549.072,0.067553879
2016-12-16,4536.17,4546.001,0.216835146
2016-12-15,4533.34,4536.165,0.062227795
2016-12-14,4505.43,4533.344,0.619541172
2016-12-12,4506.01,4505.431,-0.012827316
2016-12-09,4497.39,4506.009,0.191689043
2016-12-07,4494.88,4497.388,0.055796818
2016-12-06,4476.71,4494.88,0.405833567
2016-12-05,4470.81,4476.712,0.131967079
2016-12-02,4462.26,4470.812,0.191741576
2016-12-01,4469.32,4462.256,-0.158055364
2016-11-30,4459.13,4469.32,0.228609822
2016-11-29,4472.13,4459.126,-0.290689484
2016-11-28,4442.87,4472.126,0.65856124
2016-11-25,4470.48,4442.867,-0.617607472
2016-11-24,4494.7,4470.477,-0.538967878
2016-11-23,4505.52,4494.702,-0.240105471
2016-11-22,4503.91,4505.52,0.03581335
2016-11-21,4504.47,4503.907,-0.012476498
2016-11-18,4503.82,4504.469,0.014321164
2016-11-17,4528.21,4503.824,-0.538557059
2016-11-16,4495.92,4528.211,0.71820657
2016-11-15,4545.96,4495.921,-1.10082262
2016-11-14,4557.2,4545.964,-0.24662057
2016-11-11,4541.83,4557.203,0.338475901
2016-11-10,4544.23,4541.83,-0.052792234
2016-11-09,4540.6,4544.229,0.080033564
2016-11-08,4518.7,4540.595,0.484542014
2016-11-07,4517.99,4518.7,0.015781365
2016-11-04,4553.99,4517.987,-0.790559661
2016-11-03,4552.71,4553.989,0.028027244
2016-11-02,4546.06,4552.713,0.146390565
2016-11-01,4541.16,4546.058,0.107857904
2016-10-31,4550.73,4541.16,-0.210274002
2016-10-28,4527.75,4550.729,0.507448176
2016-10-27,4550.12,4527.753,-0.491656931
2016-10-26,4549.23,4550.124,0.019695649
2016-10-25,4541.68,4549.228,0.166304282
2016-10-24,4545.79,4541.675,-0.090457384
2016-10-21,4530.7,4545.787,0.333039192
2016-10-20,4515.09,4530.698,0.345663022
2016-10-19,4498.63,4515.091,0.3659114
2016-10-18,4435.05,4498.63,1.433694585
2016-10-17,4442.33,4435.045,-0.16405794
2016-10-14,4436.95,4442.333,0.121254383
2016-10-13,4408.05,4436.953,0.655595417
2016-10-12,4424.73,4408.054,-0.376836723
2016-10-11,4437.98,4424.728,-0.298671716
2016-10-10,4485.38,4437.983,-1.056765944
2016-10-07,4476.01,4485.383,0.209472416
2016-10-06,4465.72,4476.007,0.230265014
2016-10-05,4478.46,4465.724,-0.28433894
2016-10-04,4480.27,4478.458,-0.040488613
2016-10-03,4466.62,4480.272,0.305577614
2016-09-30,4455.97,4466.623,0.239072525
2016-09-29,4459.47,4455.97,-0.078417443
2016-09-28,4457.12,4459.467,0.052612426
2016-09-27,4430.58,4457.122,0.599177308
2016-09-26,4425.53,4430.575,0.114020267
2016-09-23,4418.85,4425.529,0.151261246
2016-09-22,4417.81,4418.845,0.023405257
2016-09-20,4418.11,4417.811,-0.006744967
2016-09-19,4424.94,4418.109,-0.154420103
2016-09-16,4415.25,4424.942,0.219580014
2016-09-15,4419.62,4415.247,-0.098832138
2016-09-14,4422.42,4419.615,-0.063381616
2016-09-13,4429.28,4422.418,-0.154946141
2016-09-12,4426.38,4429.281,0.065651916
2016-09-09,4390.12,4426.375,0.825739774
2016-09-07,4441.44,4390.124,-1.155435554
2016-09-06,4461.06,4441.442,-0.439760954
2016-09-05,4462.63,4461.06,-0.03527065
2016-09-02,4461.45,4462.634,0.026650558
2016-09-01,4439.84,4461.445,0.486616635
2016-08-31,4421.2,4439.84,0.421559567
2016-08-30,4409.23,4421.202,0.271612297
2016-08-29,4467.28,4409.226,-1.299604256
2016-08-26,4450.51,4467.283,0.376878156
2016-08-25,4430.58,4450.51,0.449873583
2016-08-24,4441.31,4430.578,-0.24168534
2016-08-23,4423.45,4441.312,0.403757066
2016-08-22,4424.98,4423.452,-0.034599003
2016-08-19,4420.37,4424.983,0.104335134
2016-08-18,4414.81,4420.371,0.126053104
2016-08-17,4438.66,4414.806,-0.537392037
2016-08-16,4426.11,4438.659,0.283499442
2016-08-12,4445.2,4426.111,-0.429519095
2016-08-11,4454.8,4445.204,-0.215296102
2016-08-10,4439.73,4454.795,0.339390237
2016-08-09,4404.81,4439.727,0.792770262
2016-08-08,4416.47,4404.807,-0.264079684
2016-08-05,4430.39,4416.47,-0.31426106
2016-08-04,4425.45,4430.393,0.1117401
2016-08-03,4441.65,4425.448,-0.364819216
2016-08-02,4459.26,4441.652,-0.394752038
2016-08-01,4470.28,4459.255,-0.246561902
2016-07-29,4461.65,4470.277,0.193314046
2016-07-28,4466.24,4461.652,-0.102614394
2016-07-27,4458.67,4466.235,0.169646964
2016-07-26,4463.75,4458.671,-0.113783254
2016-07-25,4465.8,4463.75,-0.045837283
2016-07-22,4476.74,4465.797,-0.244396701
2016-07-21,4488.27,4476.738,-0.256891968
2016-07-20,4465.56,4488.268,0.508469035
2016-07-19,4482.19,4465.562,-0.370890454
2016-07-18,4497.35,4482.186,-0.337154177
2016-07-15,4520.11,4497.349,-0.50363774
2016-07-14,4528.83,4520.114,-0.192345697
2016-07-13,4532.43,4528.825,-0.079626091
2016-07-12,4568.84,4532.434,-0.796919308
2016-07-11,4568.29,4568.844,0.01223654
2016-07-08,4578.36,4568.285,-0.220013376
2016-07-07,4582.01,4578.358,-0.079768434
2016-07-06,4573.33,4582.013,0.18981784
2016-07-05,4576.11,4573.332,-0.06079394
2016-07-04,4578.92,4576.114,-0.061171697
2016-07-01,4561.43,4578.915,0.383300767
2016-06-30,4534.63,4561.431,0.59105166
2016-06-28,4478.67,4534.629,1.249478361
2016-06-27,4479.9,4478.669,-0.027366713
2016-06-24,4501.28,4479.895,-0.474976534
2016-06-23,4482.21,4501.275,0.425280994
2016-06-22,4479.94,4482.213,0.050737287
2016-06-21,4468.53,4479.94,0.255251499
2016-06-20,4459.93,4468.534,0.192917826
2016-06-17,4460.23,4459.93,-0.006748529
2016-06-16,4449.02,4460.231,0.252100746
2016-06-15,4436.52,4449.015,0.281639664
2016-06-14,4431.75,4436.52,0.107655014
2016-06-13,4442.79,4431.749,-0.248492557
2016-06-10,4441.67,4442.789,0.025170707
2016-06-09,4443.64,4441.671,-0.04419805
2016-06-08,4442.61,4443.635,0.023049508
2016-06-06,4433.08,4442.611,0.215019854
2016-06-03,4442.67,4433.079,-0.215838771
2016-06-02,4445.94,4442.668,-0.073527808
2016-06-01,4470.3,4445.937,-0.54488574
2016-05-31,4464.32,4470.295,0.133951121
2016-05-30,4473.09,4464.315,-0.196195427
2016-05-27,4483.56,4473.091,-0.233586495
2016-05-26,4477.74,4483.564,0.130087975
2016-05-25,4477.93,4477.739,-0.00415371
2016-05-24,4541.87,4477.925,-1.407856855
2016-05-23,4548.2,4541.868,-0.139197955
2016-05-20,4551.61,4548.199,-0.074918562
2016-05-19,4568.24,4551.609,-0.364144297
2016-05-18,4567.89,4568.244,0.00781543
2016-05-17,4569.83,4567.887,-0.042517993
2016-05-16,4563.34,4569.83,0.142198446
2016-05-13,4562.05,4563.341,0.028232903
2016-05-12,4549.22,4562.053,0.28218049
2016-05-11,4536.57,4549.216,0.278734754
2016-05-10,4549.23,4536.571,-0.278332633
2016-05-09,4568.51,4549.233,-0.422040952
2016-05-06,4566.1,4568.514,0.052802138
2016-05-05,4554.82,4566.103,0.24762757
2016-05-04,4578.95,4554.824,-0.526954524
2016-05-03,4570.91,4578.953,0.175872922
2016-05-02,4546.5,4570.914,0.537006607
2016-04-29,4518.35,4546.499,0.623104256
2016-04-28,4521.53,4518.345,-0.070330254
2016-04-27,4531.23,4521.525,-0.214202277
2016-04-26,4534.85,4531.231,-0.079804183
2016-04-25,4534.76,4534.85,0.001940565
